Date,Boulevard Lot Elec Main Meter Energy (kWh),Asian Centre Elec Main Meter Energy (kWh),Beaty Elec Main Meter Energy (kWh),Biomed Elec Main Meter Energy (kWh),Ansoc Elec Main Meter Energy (kWh),Bookstore-NCE Elec Main Meter Energy (kWh),Baseball Training Facility Elec Main Meter Energy (kWh),Allard Hall Elec Main Meter Energy (kWh),AMS Nest Elec Main Meter Energy (kWh),Bio Sci South Elec Main Meter Energy (kWh),Aquatic Centre Elec Main Meter Energy (kWh),Alumni Centre Elec Main Meter Energy (kWh),Bio Sci West Elec Main Meter Energy (kWh),"Buchanan D,E Elec Main Meter Energy (kWh)",CCM Elec Main Meter Energy (kWh),CEME Labs Elec Main Meter Energy (kWh),BRDF Generator Main Meter Energy (kWh),Chan Centre Elec Main Meter Energy (kWh),Centre for Brain Health Elec Main Meter Energy (kWh),CEME Elec Main Meter Energy (kWh),Brock Hall Elec Main Meter Energy (kWh),"Buchanan A,B,C Elec Main Meter Energy (kWh)",Brimacombe-QMI Elec Main Meter Energy (kWh),BRDF Process Main Meter Energy (kWh),C.K. Choi Elec Main Meter Energy (kWh),Buchanan Tower Elec Main Meter Energy (kWh),Chem North Elec Main Meter Energy (kWh),Chem South Elec Main Meter Energy (kWh),Chem East Elec Main Meter Energy (kWh),David Lam Elec Main Meter Energy (kWh),Doug Mitchell Tbird Sports Centre Elec Main Meter Energy (kWh),Chem Centre Elec Main Meter Energy (kWh),Chem Phys Elec Main Meter Energy (kWh),Chem Bio Elec Main Meter Energy (kWh),CICSR Elec Main Meter Energy (kWh),EDC Elec Main Meter Energy (kWh),Coal & Mineral Elec Main Meter Energy (kWh),Chan Gunn Elec Main Meter Energy (kWh),CIRS Elec Main Meter Energy (kWh),Freddy Wood Theatre Elec Main Meter Energy (kWh),Exchange Residence Elec Main Meter Energy (kWh),Geography Elec Main Meter Energy (kWh),Hebb Elec Main Meter Energy (kWh),Friedman Elec meter Energy (kWh),Frank Forward Elec Main Meter Energy (kWh),Hennings Elec Main Meter Energy (kWh),FNH Elec Main Meter Energy (kWh),Forest Sci Elec Main Meter Energy (kWh),Fred Kaiser Elec Main Meter Energy (kWh),H.R. Macmillan Elec Main Meter Energy (kWh),EOS Elec Main Meter Energy (kWh),ESB Elec Main Meter Energy (kWh),Life Building Elec Main Meter Energy (kWh),Liu Elec Main Meter Energy (kWh),Jack Bell Elec Main Meter Energy (kWh),IRSDC Elec Main Meter Energy (kWh),Life Sci Elec Main Meter Energy (kWh),J.B. MacDonald Elec Main Meter Energy (kWh),ICICS Elec Main Meter Energy (kWh),Koerner Library Elec Main Meter Energy (kWh),I.K. Barber Elec Main Meter Energy (kWh),Henry Angus Elec Main Meter Energy (kWh),Klinck Elec Main Meter Energy (kWh),Lasserre Elec Main Meter Energy (kWh),Kenny Elec Main Meter Energy (kWh),MacLeod Elec Main Meter Energy (kWh),Michael Smith Elec Main Meter Energy (kWh),MEDC Elec Main Meter Energy (kWh),MOA Elec Main Meter Energy (kWh),NSDC UBC Elec Meter Energy (kWh),Mathematics Elec Main Meter Energy (kWh),Neville Scarfe Elec Main Meter Energy (kWh),Music Elec Main Meter Energy (kWh),LMRS Elec Main Meter Energy (kWh),Osborne Elec Main Meter Energy (kWh),Parc Library Elec Main Meter Energy (kWh),Longhouse Elec Main Meter Energy (kWh),Orchard Commons Elec Main Meter Energy (kWh),Pharmacy Elec Main Meter Energy (kWh),Swing Space Elec Main Meter Energy (kWh),Pulp & Paper Elec Main Meter Energy (kWh),Sing Tao Elec Main Meter Energy (kWh),Ponderosa East Elec Main Meter Energy (kWh),Student Recreation Centre Elec Main Meter Energy (kWh),Ritsumeikan-UBC House Elec Main Meter Energy (kWh),SPPH Elec Main Meter Energy (kWh),Ponderosa West Elec Main Meter Energy (kWh),Tall Wood House Elec Main Meter Energy (kWh),Strangway Elec Main Meter Energy (kWh),Ponderosa North Elec Main Meter Energy (kWh),Totem Park Res - Qelexen/Hemlesen Elec Main Meter Energy (kWh),Totem Park Res - Dene/Nootka Dene Elec Main Meter Energy (kWh),Totem Cesnaem Elec Main Meter Energy (kWh),Totem Park Res - Haida/Salish Elec Main Meter Energy (kWh),UBC Tennis Centre (New) Elec Main Meter Energy (kWh),Totem Park Res - Dene/Nootka Elec Main Meter Energy (kWh),Totem Park Res - Kwakiutl/Shuswap Elec Main Meter Energy (kWh),Thea Koerner House Elec Main Meter Energy (kWh),TotemParkRes Salish Haida Elec Main Meter Energy (kWh),TotemParkRes Shuswap Kwakiutl Elec Main Meter Energy (kWh),University Centre Elec Main Meter Energy (kWh),ULTL Elec Main Meter Energy (kWh),Woodward IRC Elec Main Meter Energy (kWh),War Memorial Gymnasium Elec Main Meter Energy (kWh),Woodward Library Elec Main Meter Energy (kWh),USB Elec Main Meter Energy (kWh),Wesbrook Building Elec Main Meter Energy (kWh)
12/23/2020,221.109375,675,7025.5,4123.84375,1147,2359.3125,454.09375,5001,5848.5,7087.25,10407,959.5,10222.5,1347,7745.09375,3906.5,46931,1697,11644.5,2645.5,3238,1643,17189,2738,239.875,1627.5,2677,2862.5,1003.5,2482,6333,10941.5,NA,6834,3645.5,650.625,1205,556.625,2261,340.5,11339,3832,1230.71875,1117,1963.9375,2078.863281,2733,9471,3203.5,2990.5,10100,9988.5,6076,353.75,2222.5,404.1875,41668,2305.25,4525,3706.75,5258,7966,4249,1093,2346.5,413.8125,12012,862.5,7443,758.3125,2962,2812,1027,2063.125,1008.5,1193.1875,823.25,9812.25,NA,990.5,887.15625,225,3816.5,1338.5,422.75,2917,5838.75,4158,6354.75,8850,3498,0,1389.875,0,959,0,0,1493,0,12.75,1328.5,6264.75,1961.1875,924,3100,5842,1716.5
12/24/2020,207.5117188,755,6904.5,3925.734375,1068.5,2240.5625,370.90625,4911,5819,6922,9951,785.75,10223,1347.5,7734.34375,3520,45639,1685,11423.5,2498.625,3296,1647,16982,2676,237.375,1584.5,2536.5,2648.75,980,2500,5868,10861.5,9466,6569,3752,617.5,1131,514.5625,2405,336,11247.25,3963,1208.75,1129.5,1744.8125,2019.621094,2717.5,9424,3087,2815.5,9955,9848.5,6150.5,350.125,2241.5,378.1640625,40256.75,2194,4666.5,3137,4931,7900,4238,1060,2337.25,411.90625,11243,836,7430,737.84375,3033,2773,1005.5,2063.875,903,1193.125,715,9304,NA,954,813.4375,218.75,3832.5,683,421.25,2883.5,5767.5,4136,5766,8740.25,3360,0,1434.125,0,156.5,0,0,1463.5,0,12.75,1322,6120.5,1845.0625,918,2666,5427.5,1676.3125
12/25/2020,206.2578125,484,6806.5,3579.46875,931,2049.25,345.21875,4553.5,4486.5,6758,10119.5,696.5,10222.5,1103.5,7645.40625,2708,46932.5,1070,11192.5,1830.75,2795,1398,16417,2619.5,183.5,941,2479,2217.5,571.5,1821,6138,10594,9327,6331.5,3692,509.25,849.5,643.8125,1877.5,304.5,10928,2690,1153.9375,697,1385.625,1769.21875,2611.5,8897,2962.5,2266,8270,9530.5,3342.5,331.75,1694.5,316.2734375,38646.5,1741,3455.5,2294.5,3881,6738,3855,1028.5,1813,385.96875,10401,688.5,7302,633.125,2663,2156.5,971.5,2033.5,748.5,1193.1875,436.25,8854.25,NA,598.5,559.5,176,3714.5,914,407,2447.5,5562,3995,5112.75,8824.75,3208,0,1368.5,0,446,0,0,1069.5,0,12.75,1328,5320,1190.4375,837,1776,4490.5,1343.375
12/26/2020,234.7695313,435.5,6678,3677.6875,927.5,2072.0625,319.125,4204.5,4425.5,6702.25,10222,700.5,10223,1096.5,8077.4375,2813,46933,1039,11237,1935.25,2674,1389,16750,2604.5,183.5,868,2499.5,2530.25,581,1829,6374,10076.5,NA,5779.5,3841,495.625,824.5,839.6875,1887,301.5,10678.25,2854,1088.546875,706.5,1365.9375,1756.9375,2613.5,8999,3042.75,2336.5,8619.5,9534.5,4378.5,331.875,1684,331.6484375,39135.75,1754.75,3418,2594.25,4021,6714,3801,1045.5,1802.75,379.96875,10364,690,7471,612.6875,2573,2414,952.5,2015.125,752.5,1193.125,494,9011.25,NA,620.5,583.90625,170.75,3652.5,921.5,404.25,2509.5,5479,3858.5,5577.25,7376.75,3139,0,1316.75,0,426,0,0,1050,0,12.75,1323.5,5225.75,1264.0625,856.5,1839,4494.5,1312.25
12/27/2020,212.7304688,365.5,6748,3692.359375,923.5,2118.625,311.96875,3818,5231,6736.25,10373,838.5,10222.5,1096.5,8232.75,2811.5,46933,1050,11311,1936.125,2623,1447,16768,2562.5,182.125,1237,2516,2534.25,594.5,1940.5,6367,10060,9325,5405,3868,540.125,1016.25,814.6875,1885,300.5,10706,2881,1180.859375,689,2039.875,1747.9375,2610,9195.5,3034.75,2410,8607.5,9599,4434.5,332.25,1638.5,319.0390625,38989,1711.75,3392.5,2588.25,4101,6615,3791,1001,1839,380.1875,10055,683,7222,580.96875,2532,2445.5,979.5,2019.9375,760,1193.1875,481.25,9432.5,NA,627,583.1875,173,3738.5,919,403.5,2529,5548.5,4002,5693.25,7416.25,3152,0,1319.375,0,988.5,0,0,1019.5,0,12.75,1352.5,5920.25,1253.0625,826.5,1840,4463.5,1361.3125
12/28/2020,217.078125,509,6878,3788.296875,928,2194,377.3125,4501,4753,6752.75,10420,931,10223,1099,8381.15625,2686.5,46402,1034,11466,1821,2706,1431,16866,2603,183.375,976,2551.5,2211,599.5,1916,6358,10291.5,NA,5534,3857,504.75,874,915.9375,2524.5,299.75,10696.25,2421,1177.703125,713,1355.625,1733.140625,2605,9103.5,3017.25,2393,8662,9960,5902.5,330.25,1667,359.3984375,39869,1779.75,3499,2632,4101,6682,3838,1001,1808.25,457.15625,10790,675.5,7325,592.375,2526,2218.5,1002.5,2033.6875,764.5,1193.125,417.25,9135,NA,668,617.875,171.875,3769.5,1056.5,404.5,2521,5544.5,4042,5426.25,8868.5,3132.5,0,1318.375,0,892,0,0,1024.5,0,12.75,1378.5,6126.5,1314.9375,883.5,1901,4444.5,1460.75
12/29/2020,236.1757813,507,6956,3928.796875,941.5,2172.75,334.875,4676,4782.5,6874.5,10896.5,888.75,10222.5,1099.5,8097.53125,2827,46931.5,1077,11551,1950.375,2743,1409,17115,2714,185.75,995,2569.5,2549,606,1897.5,6107,10484,9533,5593,4389.5,536,887,597.125,2346.5,300.75,11169.25,3130,1117.875,736.5,1488.875,1771.875,2659,9188,3080,2444.5,9402,10050,5616.5,332.5,1775.5,359.171875,40135.5,1816.75,4473.5,2622.75,4115,6890,3765,1066.5,1889,445.75,11083.5,677,7185,635.1875,2649,2543.5,1034,2050.4375,778,1193.1875,501,9683.5,NA,726.5,731.9375,169.75,3787.5,1168.5,407,2559,5676,4198,5904.75,8948.75,3314.5,0,1369.5,0,1001.5,0,0,1044.5,0,12.75,1410,6084.75,1323.25,849.5,1924,4602.5,1506.625
12/30/2020,253.7421875,534,6933,4048.84375,956.5,2173.4375,397.375,4742.5,4846,6983.75,10928,902.5,10223,1102,8527.5625,2874.5,46933,1141,11402,1985.125,2752,1587,17030,2528.5,186.75,981.5,2506,2534.5,597.5,1886.5,6086,9780.5,NA,5541.5,4028.5,519.125,889.5,525.8125,2308,311,11462,3132,1269.609375,755,1562.5,1813.726563,2656,9168,3131,2520.5,9253,10078,5720.5,333.875,1889,364.4296875,40223.75,1835.5,4705,2669.5,4148,7108,3792,1044.5,1983.75,462.5625,11033.5,691,6871,636.1875,2850,2547,1006.5,2070.53125,779.5,1193.125,492.25,10218.75,NA,732.5,630.78125,176.125,3896,1141.5,416.5,2620.5,5724.75,4263,5955.25,9130.5,3325,0,1374.375,0,1005.5,0,0,1067.5,0,12.75,1408.5,6165.75,1336.125,860,1940,4621,1548.3125
12/31/2020,232.3476563,505.5,6926,3909.046875,931.5,2111.625,321.125,4639.5,6064,6876.25,11031.5,882,10223,1101,8286.1875,2887,46912,1106,11440.5,1966.375,2692,1476,16797,2504.5,188.25,1700.5,2658.5,2507.25,584.5,1871,6218,9510.5,9449,5561,4165.5,508.75,1116,638.25,2155,299,11128.75,2866,1156.984375,1131,1438.625,1746.765625,2637.5,9509,3045.5,2458.5,8596.5,9713,5469,344.5,1665.5,292.3828125,39761.25,1864.25,4608,2928,4171,6887,3692,1030,2139.75,406.40625,11225.5,687,7286,577.125,2548,2400,988.5,2044.5625,753,1193.1875,482.25,10225.75,NA,816,616.8125,219.75,3842,1044.5,411,2567,5634.75,3985.5,5668,9041.25,3210.5,0,1308.75,0,422.5,0,0,1071,0,12.75,1348.5,6140,1242.375,854.5,1826,4555,1432.375
1/1/2021,206.1054688,494.5,6783,3629.984375,962.5,2100.3125,293.53125,4505,6040,6786.25,10040.5,699.5,10222.5,1096.5,7711.09375,2687,46933.5,1060,11290.5,1819.5,2720,1388,16611,2490.5,195.25,1719,2770.5,2060.75,577,1858.5,6603,9648,9363,5458.5,4077,484.625,1086.5,815.375,1802.5,303.5,10703.5,2226.5,1143.765625,1126,1399.5625,1763.414063,2614.5,9442.5,2941.25,2383.5,7954.5,9705.5,3169.5,344.75,1588.5,312.9765625,38748.25,1813,3700.5,3571.5,4144,6723,3630,1086.5,2079.5,386.6875,11049,680,7207,590.9375,2453,2118,984.5,2009.6875,726,1193.125,424.5,10004.75,NA,764,557.75,217.625,3741,517,415.25,2514,5666.75,3928,4899.75,8902.75,3177.5,0,1267.375,0,420.5,0,0,1036,0,12.75,1293,5784.75,1237.25,822.5,1798,4319.5,1274.4375
1/2/2021,230.0976563,553.5,6873,3478.578125,961.5,2062,313.78125,4191,5588,6756.25,10820,835.75,10223,1166.5,7361.40625,2765,28329,1863,11095.5,1917.375,2663,1487,16486,2307.5,202,1162.5,2659.5,2385.5,591.5,2196.5,6713,8853,9348,5561,3808,539.5,1016.75,818.25,1782.5,332.5,10744,2728.5,1146.625,662,1334.75,1746.390625,2616,8896.5,3050,2655,8587.5,10021,6355,328.125,1716.5,309.84375,38132.25,2027.75,3752.5,3380.25,4876,7193,3769,1096.5,1756,387.03125,10737.5,802.5,7101,634.46875,2405,2356.5,1017,1915.8125,882,1193.1875,495.75,9954,NA,600,715.03125,170.75,3864.5,1197.5,429,2547,5716.75,4060,5247.75,7267,3158.5,0,1260.375,0,1002,0,0,1027,0,12.75,1248.5,6002.5,1725.4375,822,2394,4533,1241.8125
1/3/2021,241.9257813,408.5,6927.5,3552.84375,943.5,2009.875,294.1875,3771,5391.5,6747.75,10963.5,851,10222.5,1129.5,7418.75,2644.5,0,1736,10631.5,1786.75,2622,1485,16536,2029,202.375,1177,2553.5,2488.5,585.5,2552.5,6322,9366.5,9359,5464.5,3817.5,537.375,1013.5,690.25,1789,330.75,10934.75,2804.5,1122.59375,665.5,2028.1875,1709.429688,2616,9024,3049.75,2589.5,8896.5,9534.5,4276,331.25,1730.5,312.0546875,38045.5,1953.5,3750.5,3025.5,4914,7088,3795,1046,1823.25,388.4375,10048.5,688.5,6910,513.5,2478,2304.5,1024.5,1963.625,885,1193.125,487.75,11155,NA,363,731.9375,170.125,3842.5,1187,427.75,2547,5796.75,4067,5387.5,7128.5,3645.5,0,1297.25,0,1015,0,0,1261.5,0,12.75,1275.5,6009,1181.1875,855.5,1846,4461,1203.3125
1/4/2021,214.5351563,794.5,7207,4053.953125,1108.5,2486.5625,401.21875,4888.5,6682,6921.5,11099.5,1019,10223,1399,8032.90625,3729,21729.5,2241,11165.5,2535.125,3314,1665,17165,2286.5,247,1806.5,2748.5,2738,1086,2877.5,7861,9681.5,NA,6197.5,4180,556.5,1119.75,868.125,2121,398.75,11104,3110.5,1343.171875,1191.5,1830.0625,2035.070313,2858.5,9897,3188.25,2956,9549,9534.5,6754,365,2020,343.2578125,41209.5,2639.25,4677.5,4180.25,5646,7409,4007,1073,2128.5,435.8125,12410.5,906.5,7444,566.9375,2639,2863,1030.5,2322.09375,944,1193.1875,588.25,12766.75,NA,935.5,620.96875,218.5,4010.5,1209.5,425.25,2875.5,5997.75,4068,6459.25,9257.5,4291,0,1287.5,0,864,0,0,1461.5,0,12.75,1389.5,6171,1934.6875,961,3057,5757.5,1560.6875
1/5/2021,246.2226563,NA,7406.5,4092.703125,1158,2553.9375,394.40625,5355.5,7185,6962.25,11148.5,962.25,10435,1424.5,8532.125,3735.5,46932,NA,11010,2526.375,3290,1626,NA,2534.5,214.375,1723,2813.5,2677,1063.5,2894.5,7683,10004.5,NA,6768,4278.5,560.125,1131,891,2267,399,11468.5,3480,1287.890625,1265,1936.1875,2015.9375,2942.5,9841.5,3131.5,2971.5,9798,9814,6811,363.625,2216.5,349.546875,42255.5,2760,4549.5,4512,6050,7635,NA,1121.5,2300.75,402.53125,12565,888.5,7328,635,2810,2832,1056,2208.875,1025,1238.8125,670.5,13302.5,NA,936,855.90625,219.75,3982,1289.5,423.5,2915.5,6199.25,4372.5,6535.25,9739,4398.5,500.9375,1335.125,2552.3125,855.5,1821.375,1745.5,1546.5,1410.3125,12.6875,1344.5,6209.5,1906.8125,1014,3193,5820.5,1550.875
1/6/2021,232.765625,766,7221,4190,1152,2603.9375,376.625,5012.5,7109,6915,11151.5,976.25,10622,1397.5,8577.84375,3821.5,45626.5,2210,11784,2555,3303,1642,17542,2517,232.5,1776.5,2843.5,2566.75,1076,2948,7794,10435,10129,6825.5,4114,568.875,1253.5,856.375,2248.5,423.5,10696.25,2846.5,1289.59375,1240,1897.25,2030.945313,2766,9941.5,3096.5,3051,9156,9704.5,6628.5,355.375,1964,256.765625,43426,2605.75,4618,4338.25,6318,7427,4068,1062,2116.75,400.75,12621,893.5,7425,540.75,2504,2817,1081.5,2114.3125,1057,1718,633,13635.25,NA,1026,836.0625,227,3922.5,1301,420.75,2860,6065.5,3922,6756.25,9444.75,4192.5,22.25,1265.875,120.5,856,77.75,85.5,1504.5,82.1875,12.9375,1262,6404.5,2043.0625,969,3244,5805,1619.0625
1/7/2021,230.3242188,767,7160,4072.65625,1156.5,2758.1875,395.5,5174,7100,6848.25,10982,1025.75,10956,1402,8142.28125,3876.5,45966,1761,12266,2602.5,3282,1641,17678,2497,242.125,1748,2859,2559.5,1112.5,3054.5,7165,10401,NA,6849.5,4220.5,587.625,1211.75,631.625,2264.5,409.25,10687.75,3120.5,1256.15625,1265.5,1964.5,2089.5625,2717.5,10004.5,3136,3019,9174,9638.5,6348.5,345.375,1936.5,354.28125,43031.75,2711.25,4629,4494.25,6493,7619,4122,1073.5,2164,408.78125,12829.5,857,7784,622.21875,2463,2753.5,1110,2105.6875,1050.5,1425.0625,697.25,14146.25,NA,1041,842.125,213,3888,1306.5,418,2824.5,6155.5,3938.5,6778.5,9543.25,4211,21.375,1297.625,104.25,852.5,74.5,84.125,1474.5,68.375,12.984375,1262.5,6470.25,1890.5625,1028.5,3201,5697.5,1567.0625
1/8/2021,283.375,684,7034,3873.96875,1203,2581.75,424.5,5222.5,7022.5,6919.5,11170.5,925.5,12099,1398.5,8322.8125,3887.5,46936.5,1722,12403.5,2606.125,3280,1636,17566,2670,224.125,1745,2947,2481.25,1046,3018,7388,10315,10091,6855.5,4162.5,582.25,1189.5,637,2295.5,525,10719.25,3275.5,1294.171875,1227.5,1965.375,2010.117188,2665,10097.5,3126.25,3004.5,9499,9648.5,6535.5,356.5,2013.5,357.1875,43232,2654.5,4615,4422,6279,7619,4135,1068.5,2248,410.6875,12414.5,860,8167,604.28125,2563,2682,1094,2143.40625,1093,1586.125,681.25,14572.5,NA,1036,844.25,213.125,3877.5,1318,430.25,2808.5,6134,4115,6938,9835,4223,0,1320.5,0,944,0,0,1546.5,0,12.5625,1277,6396.25,1909.4375,976.5,3057,5710,1696.625
1/9/2021,255.2265625,548.5,6507,3005.09375,1024,2275.125,417.15625,4274.5,6152,6785.75,10994,803.25,12099,1253,8430.09375,2963,46933.5,1851,11709,2037.625,2751,1474,16962,2831,180.75,1031,2657.5,2311,559.5,2569.5,6968,9956.5,9516,6635.5,3582,576.75,1037.25,656.6875,1810.5,535.25,10794,3207,1127.765625,737.5,1485.0625,1711.15625,2400,9145,2964.75,2695.5,9031,9406,6262,328.375,1753,351.109375,40130.5,2187,3440.5,3398.75,5849,6956,3921,1044,1929.25,386.1875,10990.5,804,8511.462402,639.5,2646,2313,1068,1759.53125,1040,1259.5,500.75,14561.25,NA,808,551.4375,173.25,3745,1352,430.25,2480,5997.75,4140.5,5848.25,8194.5,4446.5,0,1346.625,0,998,0,0,1131,0,12.5625,1254,6383.75,1767.125,893,2510,4606.5,1448.5625
1/10/2021,257.0195313,461,6545,2653.46875,1062.5,2137.125,403.625,3709.5,6169.5,6750.5,11132,813.5,12098.5,1073.5,7969.8125,2813.5,46934.5,2060,11896,1914.125,2632,1380,16904,2849.5,177.875,1114,2641.5,2286.25,576.5,2594,6931,10321.5,9494,6497.5,3743,554.875,1022.5,3003.125,1792.5,518.5,11083,2999,1122.265625,755.5,2116.4375,1708.140625,2471.5,9362.5,3063.75,2683,8458,9324.5,4248.5,315.75,1691.5,316.7109375,39211.25,1937,3475,3032.5,5818,7072,3866,1068,1857,385.21875,10381.5,730.5,7982.881348,574.5625,2576,2292.5,1068,1750,1053,1178.9375,489.75,14970.5,NA,678.5,720.625,170.875,3743.5,1245.5,419.75,2455,6143.5,4336.5,5460,8297.5,4486.5,0,1295.875,0,1017,0,0,1348,0,12.578125,1214,6470,1215.5625,877,1924,4548,1344.1875
1/11/2021,253.8203125,NA,7221,3943.09375,1223.5,2510.6875,391.3125,5104.5,7363.5,6953.25,11252,936.5,12099,1327.5,7751.75,3878,46645.5,NA,12067,2602.75,3318,1653,NA,2793.5,231.25,1702,2917.5,2653.75,1172,2994.5,8200,10977.5,NA,6837,4257.5,574.75,1149.5,NA,2376.5,529,11158.75,3166.5,1241.375,1250.5,1948.125,2017.390625,2855,10283.5,3234,3103.5,8640,9762.5,6733,341.125,1954,302.421875,NA,2657.25,4555,4196,6783,7421,4027,1105.5,2136.75,403.4375,12551.5,924.5,7628.255859,564.53125,2469,2883,1177.5,2131.625,1042,1135.0625,543.25,15564.25,NA,1024,836.75,223.5,3838.5,1216,421.25,2801,6328.25,4297,6099.25,9919.25,4562.5,0,1243.125,0,1233,0,0,1448.5,0,12.5625,1257.5,6846.5,2008.4375,1112.5,3176,5662,1715.4375
1/12/2021,236.28125,707,7436,4270.6875,1253,2630.8125,366.625,5263,7379,6968.5,10915,906.25,12098.5,1355.5,7496.75,3885.5,46911.5,2022,11673.5,2647.5,3242,1645,NA,2732,233.125,1703.5,2911.5,2647.5,1106.5,3158.5,7735,10877,10206,6916,4258,562.875,1155.5,NA,2171,493,10880,2923.5,1244.4375,1248,1884.875,2041.960938,2932,10114,3095,3084,8373,9238.5,6668,355.75,1904,239.125,NA,2649.5,4680.5,4573.25,6962,7380,NA,1110.5,2069.25,430.28125,12558.5,884.5,7246.646484,580.84375,2374,2799,1173.5,2145.9375,1016.5,1135.0625,560.25,15215.25,NA,1011,841.8125,229.5,3812.5,1279.5,423.25,2816,6211,4021.5,6350,9645.25,4471,0,1207.5,0,1223,0,0,1510,0,12.5625,1236.5,6213.5,1945.3125,1152.5,3231,5668.5,1670.8125
1/13/2021,236.2226563,666.5,7325,4300.8125,1260,2564.25,387.5,4819,7101.5,6763.5,11196.5,973.5,12099,1345.5,8298.6875,3934,46935.5,2212,11686.5,2709.5,3228,1655,17788,2676.5,233.875,1706.5,2863,2752.5,1193.5,3065,7743,10782.5,NA,7138.5,4206,563.75,1208.25,392.75,2256,496.25,10903.5,3012,1253.203125,1288.5,1915,2016.539063,2890,NA,3092,3048,9046,9709,6555.5,358.75,2196.5,329.3828125,NA,2701.25,4743.5,4808.25,6871,7570,3964,1082.5,2197.25,491.21875,12509,891,8419.898438,588.375,2474,2858.5,1229,2041.3125,1030.5,1135.0625,721.25,14824,NA,1033.5,832.09375,232,3784.5,1262.5,423.75,2844.5,6050.5,3938.5,6533,9824,4197,0,1264.25,0,1224.5,0,0,1519.5,0,12.5625,1271,6310.25,2030.375,1169,3233,5604.5,1760.5
1/14/2021,236.2460938,748.5,7442,4259.3125,1267.5,2584.3125,420.09375,5099,7136,6943.75,11100,956.25,12099,1363,8223.40625,3799.5,46933,1976,12193,2598,3282,1645,18265,2451.5,228.875,1698,2876,2815.75,1140.5,3167.5,7694,10384.5,10172,7215,4223,571,1193.25,690,2246,500,11205.25,3294.5,1257.21875,1299,1960.8125,2000.742188,2974.5,9948.5,3132.5,2999,9200,9686,6528.5,366.375,2252.5,312.59375,43646.5,2710,4718.5,4824.5,6780,7514,3991,1040.5,2222,475.5625,12498,883,8598.917969,681,2626,2792,1172.5,2046.5,1023,1135.0625,746.25,15053,NA,1012.5,807.6875,225.375,3893,1241,423.75,2744,6200.25,4181,6711,9776,4404.5,0,1281.375,0,1245,0,0,1563.5,0,12.578125,1251,6306.25,2060.125,1201,3357,5957.5,1732.875
1/15/2021,267.078125,615.5,7348,4185.9375,1210,2629.3125,393.96875,5080.5,7188,6884.75,11296.5,993.5,12098.5,1354,8012.1875,3688,46935.5,1828,11965,2596.5,3208,1630,17823,2422,230.5,1732.5,2903,2876.5,1077.5,3022.5,7627,11062.5,10153,7129,4170.5,564,1184.5,825.0625,1932.5,549.25,10317.25,2738,1254.171875,1182.5,1866.6875,1921.625,2888.5,10038.5,3100.25,2959.5,8305,9526,6674.5,360.375,1949.5,301.8984375,43322,2633.5,4717,4552.25,5707,7228,3894,1004,2080.25,469.75,12368,888,8012.777344,494.25,2336,2759,1168.5,1971.90625,1024,1135.0625,581.5,14322.5,NA,1038.5,879.25,221.375,3546,1267.5,423.75,2720.5,5968.75,3785.5,6335.5,9424,4085,0,1224.875,0,1232.5,0,0,1520,0,12.5625,1236.5,6165,1966.1875,1127,3103,5581.5,1740.5
1/16/2021,245.9101563,426.5,6745,3698.78125,978,2338.5625,408.9375,4164.5,6180.5,6764.25,11295.5,826.25,12099,1208.5,7749.0625,2852.5,30878,1965,11488.5,2023.25,2614,1462,17440,2247.5,186.875,1131.5,2644,2659.5,591,2625.5,7682,10731,9551,6694,3856,537.625,1034.25,755.875,1785.5,465.5,10452.5,2354,1069.828125,674,1433.1875,1650.65625,2554.5,9287,2980,2628,7907,9311,5710.5,326.75,1687,330.8203125,39725.25,2098.75,3578,3489,5257,6873,3724,996,1768.75,382.65625,10883,804,8091.261719,589,2376,2338,1132,1713.71875,1021,1135.0625,462.75,14533.5,38128,819.5,591.6875,174.25,3601.5,1319,423.25,2394.5,5889.75,3992.5,5390.25,7843.5,4168.5,0,1252.75,0,1013.5,0,0,1084,0,12.5625,1214.5,5900,1797.6875,920.5,2538,4466.5,1295
1/17/2021,253.3984375,359,6810,3902.40625,990,2239.8125,432.53125,3692,6122.5,6761.75,11164.5,824.75,12098.5,1039.5,8011.5625,2725,46934,1839,11481.5,1893.625,2548,1368,16960,2358.5,187.125,1150,2630.5,2730.75,606.5,2605,7091,9996.5,9589,6753.5,3787,548.5,1035.75,597.5,1804.5,364.25,10646,2554,1074.203125,694.5,2130.9375,1656.507813,2618,9421,3057,2649.5,8231,9324.5,3728.5,327.75,1731,297.1015625,39074,1951.25,3568.5,3244.75,4883,6868,3776,946,1770.5,381.09375,10243.5,689,7827.15625,573.9375,2404,2354.5,1191.5,1746.96875,1026,1135.0625,464.75,14740.5,NA,688,763.375,169,3619.5,1200.5,423,2393.5,5924.25,4102.5,5283.75,7976.5,4310.5,0,1265.875,0,1012.5,0,0,1365.5,0,12.5625,1227,5840.25,1448.5625,996,2151,4493.5,1354.5625
